contact_id,customer_id,channel,sent_at,hour_sent,days_before_due_at_contact,responded,responded_within_hours,outcome
CT-000321,C00105,SMS,2026-07-05 12:00:00,12,5,False,,IGNORED
CT-000322,C00105,CALL,2026-06-16 02:00:00,2,7,False,,IGNORED
CT-000323,C00105,CALL,2026-07-17 09:00:00,9,7,True,0.7,ANSWERED
CT-000324,C00106,APP_PUSH,2026-08-17 13:00:00,13,9,False,,IGNORED
CT-000325,C00106,SMS,2026-09-09 09:00:00,9,8,True,0.09,ANSWERED
CT-000326,C00106,WHATSAPP,2026-07-26 06:00:00,6,6,False,,IGNORED
CT-000327,C00107,SMS,2026-08-09 17:00:00,17,6,False,,IGNORED
CT-000328,C00107,SMS,2026-06-22 16:00:00,16,8,False,,BOUNCED
CT-000329,C00107,CALL,2026-09-04 16:00:00,16,6,True,0.54,ANSWERED
CT-000330,C00108,CALL,2026-07-05 04:00:00,4,4,False,,IGNORED
CT-000331,C00108,CALL,2026-09-08 06:00:00,6,1,True,10.29,ANSWERED
CT-000332,C00108,APP_PUSH,2026-09-02 13:00:00,13,3,False,,IGNORED
CT-000333,C00108,SMS,2026-06-24 09:00:00,9,2,False,,IGNORED
CT-000334,C00109,SMS,2026-08-03 14:00:00,14,7,True,2.95,ANSWERED
CT-000335,C00109,SMS,2026-08-06 09:00:00,9,5,True,4.54,ANSWERED
CT-000336,C00109,SMS,2026-08-12 12:00:00,12,9,True,1.81,ANSWERED
CT-000337,C00110,SMS,2026-06-18 09:00:00,9,5,False,,IGNORED
CT-000338,C00110,WHATSAPP,2026-07-08 03:00:00,3,2,False,,IGNORED
CT-000339,C00110,WHATSAPP,2026-07-26 05:00:00,5,6,False,,IGNORED
CT-000340,C00110,WHATSAPP,2026-08-27 09:00:00,9,2,False,,IGNORED
CT-000341,C00110,WHATSAPP,2026-07-13 06:00:00,6,6,False,,IGNORED
CT-000342,C00110,WHATSAPP,2026-07-21 09:00:00,9,5,True,4.78,ANSWERED
CT-000343,C00110,WHATSAPP,2026-08-29 08:00:00,8,6,False,,IGNORED
CT-000344,C00111,SMS,2026-07-23 07:00:00,7,0,True,1.44,ANSWERED
CT-000345,C00111,SMS,2026-06-15 14:00:00,14,8,False,,REJECTED
CT-000346,C00111,SMS,2026-07-07 11:00:00,11,3,True,3.11,ANSWERED
CT-000347,C00111,SMS,2026-07-19 05:00:00,5,2,True,0.7,ANSWERED
CT-000348,C00111,SMS,2026-08-21 13:00:00,13,3,False,,IGNORED
CT-000349,C00112,SMS,2026-09-04 17:00:00,17,4,True,0.31,ANSWERED
CT-000350,C00112,CALL,2026-06-21 16:00:00,16,3,False,,IGNORED
CT-000351,C00113,APP_PUSH,2026-08-29 23:00:00,23,2,False,,IGNORED
CT-000352,C00113,CALL,2026-07-05 18:00:00,18,4,False,,REJECTED
CT-000353,C00113,SMS,2026-08-19 23:00:00,23,3,True,3.75,ANSWERED
CT-000354,C00114,CALL,2026-09-01 23:00:00,23,5,False,,IGNORED
CT-000355,C00114,SMS,2026-08-20 20:00:00,20,3,False,,REJECTED
CT-000356,C00114,CALL,2026-08-02 20:00:00,20,9,False,,IGNORED
CT-000357,C00114,WHATSAPP,2026-09-04 23:00:00,23,4,True,0.21,ANSWERED
CT-000358,C00114,CALL,2026-07-04 19:00:00,19,4,True,2.43,ANSWERED
CT-000359,C00115,APP_PUSH,2026-08-16 13:00:00,13,8,True,0.82,ANSWERED
CT-000360,C00115,APP_PUSH,2026-06-23 13:00:00,13,6,False,,IGNORED
CT-000361,C00116,APP_PUSH,2026-06-20 17:00:00,17,3,True,4.59,ANSWERED
CT-000362,C00116,SMS,2026-08-12 18:00:00,18,4,False,,REJECTED
CT-000363,C00116,APP_PUSH,2026-08-22 07:00:00,7,0,False,,REJECTED
CT-000364,C00117,SMS,2026-07-21 22:00:00,22,3,True,0.19,ANSWERED
CT-000365,C00118,APP_PUSH,2026-08-16 16:00:00,16,3,False,,BOUNCED
CT-000366,C00118,APP_PUSH,2026-07-16 12:00:00,12,5,False,,IGNORED
CT-000367,C00118,APP_PUSH,2026-06-22 04:00:00,4,0,True,1.0,ANSWERED
CT-000368,C00119,WHATSAPP,2026-07-09 08:00:00,8,6,False,,IGNORED
CT-000369,C00119,CALL,2026-08-17 10:00:00,10,3,True,1.43,ANSWERED
CT-000370,C00119,APP_PUSH,2026-07-08 14:00:00,14,4,False,,IGNORED
CT-000371,C00119,APP_PUSH,2026-06-16 11:00:00,11,7,False,,IGNORED
CT-000372,C00120,SMS,2026-07-22 19:00:00,19,8,False,,IGNORED
CT-000373,C00120,APP_PUSH,2026-08-03 22:00:00,22,8,False,,IGNORED
CT-000374,C00121,WHATSAPP,2026-07-15 04:00:00,4,3,True,1.27,ANSWERED
CT-000375,C00122,SMS,2026-09-06 14:00:00,14,5,False,,IGNORED
CT-000376,C00124,WHATSAPP,2026-07-18 09:00:00,9,0,True,1.23,ANSWERED
CT-000377,C00124,WHATSAPP,2026-08-29 08:00:00,8,5,False,,REJECTED
CT-000378,C00124,APP_PUSH,2026-07-07 09:00:00,9,1,True,0.16,ANSWERED
CT-000379,C00124,APP_PUSH,2026-06-28 07:00:00,7,2,False,,IGNORED
CT-000380,C00125,CALL,2026-08-14 19:00:00,19,3,False,,IGNORED
CT-000381,C00125,CALL,2026-08-20 18:00:00,18,0,False,,IGNORED
CT-000382,C00125,CALL,2026-08-11 15:00:00,15,5,False,,IGNORED
CT-000383,C00125,CALL,2026-07-05 23:00:00,23,7,True,0.72,ANSWERED
CT-000384,C00125,SMS,2026-08-12 19:00:00,19,4,False,,IGNORED
CT-000385,C00126,CALL,2026-06-21 05:00:00,5,7,False,,IGNORED
CT-000386,C00126,APP_PUSH,2026-09-05 08:00:00,8,5,False,,IGNORED
CT-000387,C00126,CALL,2026-08-01 07:00:00,7,6,False,,IGNORED
CT-000388,C00126,APP_PUSH,2026-07-09 10:00:00,10,6,False,,IGNORED
CT-000389,C00126,APP_PUSH,2026-07-18 07:00:00,7,5,False,,IGNORED
CT-000390,C00127,WHATSAPP,2026-09-02 20:00:00,20,5,True,3.18,ANSWERED
CT-000391,C00127,WHATSAPP,2026-09-03 18:00:00,18,2,True,0.49,ANSWERED
CT-000392,C00127,WHATSAPP,2026-07-18 21:00:00,21,2,False,,IGNORED
CT-000393,C00127,WHATSAPP,2026-08-26 16:00:00,16,2,False,,IGNORED
CT-000394,C00127,WHATSAPP,2026-07-31 14:00:00,14,1,True,0.21,ANSWERED
CT-000395,C00127,WHATSAPP,2026-07-05 21:00:00,21,2,False,,IGNORED
CT-000396,C00127,CALL,2026-08-29 18:00:00,18,5,False,,REJECTED
CT-000397,C00127,CALL,2026-06-19 18:00:00,18,4,False,,IGNORED
CT-000398,C00128,APP_PUSH,2026-07-27 10:00:00,10,4,False,,IGNORED
CT-000399,C00129,SMS,2026-08-05 18:00:00,18,2,True,0.58,ANSWERED
CT-000400,C00130,APP_PUSH,2026-08-19 11:00:00,11,4,True,0.72,ANSWERED
CT-000401,C00130,APP_PUSH,2026-08-20 08:00:00,8,6,False,,REJECTED
CT-000402,C00130,WHATSAPP,2026-07-06 10:00:00,10,3,True,1.44,ANSWERED
CT-000403,C00130,APP_PUSH,2026-07-06 05:00:00,5,9,True,1.46,ANSWERED
CT-000404,C00131,SMS,2026-08-02 15:00:00,15,3,False,,IGNORED
CT-000405,C00131,SMS,2026-06-22 19:00:00,19,3,False,,REJECTED
CT-000406,C00132,APP_PUSH,2026-08-07 15:00:00,15,6,True,3.65,ANSWERED
CT-000407,C00132,APP_PUSH,2026-07-27 15:00:00,15,1,False,,REJECTED
CT-000408,C00132,SMS,2026-07-02 15:00:00,15,5,False,,IGNORED
CT-000409,C00132,APP_PUSH,2026-08-04 14:00:00,14,4,True,1.3,ANSWERED
CT-000410,C00132,SMS,2026-07-28 11:00:00,11,7,False,,IGNORED
CT-000411,C00132,SMS,2026-06-15 10:00:00,10,6,True,2.29,ANSWERED
CT-000412,C00132,SMS,2026-08-21 14:00:00,14,6,True,1.04,ANSWERED
CT-000413,C00133,WHATSAPP,2026-06-20 12:00:00,12,0,False,,IGNORED
CT-000414,C00133,WHATSAPP,2026-07-17 15:00:00,15,4,False,,IGNORED
CT-000415,C00133,WHATSAPP,2026-08-15 13:00:00,13,3,True,2.3,ANSWERED
CT-000416,C00133,WHATSAPP,2026-08-30 11:00:00,11,5,False,,IGNORED
CT-000417,C00133,WHATSAPP,2026-08-27 08:00:00,8,3,True,0.57,ANSWERED
CT-000418,C00134,CALL,2026-07-04 17:00:00,17,4,False,,IGNORED
CT-000419,C00134,CALL,2026-07-29 13:00:00,13,5,False,,IGNORED
CT-000420,C00134,APP_PUSH,2026-07-27 18:00:00,18,2,False,,IGNORED
CT-000421,C00134,APP_PUSH,2026-09-08 16:00:00,16,7,False,,IGNORED
CT-000422,C00134,WHATSAPP,2026-07-19 19:00:00,19,3,False,,IGNORED
CT-000423,C00135,WHATSAPP,2026-06-15 16:00:00,16,1,False,,REJECTED
CT-000424,C00136,WHATSAPP,2026-09-12 19:00:00,19,7,False,,IGNORED
CT-000425,C00137,WHATSAPP,2026-06-30 14:00:00,14,7,False,,IGNORED
CT-000426,C00137,SMS,2026-06-30 19:00:00,19,5,True,0.16,ANSWERED
CT-000427,C00137,CALL,2026-07-08 17:00:00,17,3,False,,IGNORED
CT-000428,C00137,APP_PUSH,2026-09-03 16:00:00,16,2,False,,IGNORED
CT-000429,C00137,APP_PUSH,2026-07-11 18:00:00,18,0,False,,BOUNCED
CT-000430,C00138,SMS,2026-08-30 12:00:00,12,3,True,7.18,ANSWERED
CT-000431,C00138,CALL,2026-08-11 11:00:00,11,6,True,0.61,ANSWERED
CT-000432,C00138,CALL,2026-07-09 07:00:00,7,6,False,,IGNORED
CT-000433,C00138,APP_PUSH,2026-09-02 10:00:00,10,7,False,,BOUNCED
CT-000434,C00138,APP_PUSH,2026-06-28 11:00:00,11,4,False,,IGNORED
CT-000435,C00138,APP_PUSH,2026-07-03 08:00:00,8,5,False,,IGNORED
CT-000436,C00139,SMS,2026-06-30 15:00:00,15,2,False,,IGNORED
CT-000437,C00139,WHATSAPP,2026-07-24 09:00:00,9,6,False,,IGNORED
CT-000438,C00139,APP_PUSH,2026-07-05 10:00:00,10,5,False,,IGNORED
CT-000439,C00139,SMS,2026-06-18 15:00:00,15,1,False,,IGNORED
CT-000440,C00139,CALL,2026-06-30 11:00:00,11,6,True,5.58,ANSWERED
CT-000441,C00140,APP_PUSH,2026-09-09 17:00:00,17,11,False,,IGNORED
CT-000442,C00140,APP_PUSH,2026-07-25 13:00:00,13,6,True,3.18,ANSWERED
CT-000443,C00140,APP_PUSH,2026-08-19 16:00:00,16,8,True,0.08,ANSWERED
CT-000444,C00140,SMS,2026-06-15 18:00:00,18,6,False,,REJECTED
CT-000445,C00140,APP_PUSH,2026-09-08 11:00:00,11,4,False,,IGNORED
CT-000446,C00141,APP_PUSH,2026-07-09 23:00:00,23,3,False,,IGNORED
CT-000447,C00141,APP_PUSH,2026-07-15 17:00:00,17,2,True,1.18,ANSWERED
CT-000448,C00141,SMS,2026-07-21 19:00:00,19,7,True,1.25,ANSWERED
CT-000449,C00142,WHATSAPP,2026-08-21 19:00:00,19,6,False,,REJECTED
CT-000450,C00143,APP_PUSH,2026-07-24 20:00:00,20,3,False,,IGNORED
CT-000451,C00144,CALL,2026-08-28 18:00:00,18,5,False,,REJECTED
CT-000452,C00144,WHATSAPP,2026-08-12 19:00:00,19,11,True,5.77,ANSWERED
CT-000453,C00145,APP_PUSH,2026-07-26 13:00:00,13,6,False,,IGNORED
CT-000454,C00145,CALL,2026-06-16 18:00:00,18,9,False,,IGNORED
CT-000455,C00145,CALL,2026-09-08 09:00:00,9,9,False,,IGNORED
CT-000456,C00146,CALL,2026-07-18 19:00:00,19,0,False,,IGNORED
CT-000457,C00146,CALL,2026-07-19 16:00:00,16,6,False,,REJECTED
CT-000458,C00146,APP_PUSH,2026-07-07 15:00:00,15,3,False,,IGNORED
CT-000459,C00146,APP_PUSH,2026-07-14 14:00:00,14,-1,False,,IGNORED
CT-000460,C00147,WHATSAPP,2026-08-17 13:00:00,13,3,True,0.89,ANSWERED
CT-000461,C00147,SMS,2026-07-23 10:00:00,10,8,False,,IGNORED
CT-000462,C00148,SMS,2026-06-23 23:00:00,23,5,False,,IGNORED
CT-000463,C00148,APP_PUSH,2026-09-07 20:00:00,20,3,False,,IGNORED
CT-000464,C00148,WHATSAPP,2026-08-14 15:00:00,15,4,False,,IGNORED
CT-000465,C00148,WHATSAPP,2026-07-03 21:00:00,21,6,True,3.04,ANSWERED
CT-000466,C00148,WHATSAPP,2026-09-10 12:00:00,12,4,False,,REJECTED
CT-000467,C00148,CALL,2026-07-19 19:00:00,19,5,True,1.93,ANSWERED
CT-000468,C00149,CALL,2026-07-25 02:00:00,2,4,False,,IGNORED
CT-000469,C00149,SMS,2026-08-05 06:00:00,6,0,False,,IGNORED
CT-000470,C00149,WHATSAPP,2026-08-08 07:00:00,7,2,False,,IGNORED
CT-000471,C00149,SMS,2026-06-28 02:00:00,2,5,False,,REJECTED
CT-000472,C00150,APP_PUSH,2026-06-19 08:00:00,8,1,False,,IGNORED
CT-000473,C00150,APP_PUSH,2026-07-04 11:00:00,11,4,True,0.33,ANSWERED
CT-000474,C00150,APP_PUSH,2026-06-21 11:00:00,11,3,True,1.56,ANSWERED
CT-000475,C00150,APP_PUSH,2026-06-25 08:00:00,8,0,False,,IGNORED
CT-000476,C00150,APP_PUSH,2026-06-17 12:00:00,12,2,True,1.06,ANSWERED
CT-000477,C00150,APP_PUSH,2026-07-29 06:00:00,6,6,True,4.18,ANSWERED
CT-000478,C00151,WHATSAPP,2026-08-17 13:00:00,13,1,False,,IGNORED
CT-000479,C00151,WHATSAPP,2026-08-15 08:00:00,8,7,False,,REJECTED
CT-000480,C00151,APP_PUSH,2026-08-24 12:00:00,12,2,False,,IGNORED
CT-000481,C00152,WHATSAPP,2026-08-23 19:00:00,19,8,True,0.43,ANSWERED
CT-000482,C00152,CALL,2026-06-23 18:00:00,18,6,True,0.29,ANSWERED
CT-000483,C00152,WHATSAPP,2026-07-24 22:00:00,22,10,True,0.88,ANSWERED
CT-000484,C00153,WHATSAPP,2026-07-17 09:00:00,9,4,False,,IGNORED
CT-000485,C00153,WHATSAPP,2026-08-16 15:00:00,15,5,False,,IGNORED
CT-000486,C00154,WHATSAPP,2026-09-12 14:00:00,14,7,True,3.21,ANSWERED
CT-000487,C00154,APP_PUSH,2026-06-21 18:00:00,18,7,False,,IGNORED
CT-000488,C00154,APP_PUSH,2026-07-10 19:00:00,19,4,False,,IGNORED
CT-000489,C00154,WHATSAPP,2026-06-18 15:00:00,15,3,False,,IGNORED
CT-000490,C00154,SMS,2026-07-26 13:00:00,13,6,False,,REJECTED
CT-000491,C00155,APP_PUSH,2026-08-30 16:00:00,16,4,False,,IGNORED
CT-000492,C00155,APP_PUSH,2026-08-19 10:00:00,10,5,False,,IGNORED
CT-000493,C00155,SMS,2026-08-02 15:00:00,15,2,True,1.72,ANSWERED
CT-000494,C00156,WHATSAPP,2026-08-07 15:00:00,15,7,False,,IGNORED
CT-000495,C00156,WHATSAPP,2026-07-08 12:00:00,12,5,False,,IGNORED
CT-000496,C00156,APP_PUSH,2026-06-21 16:00:00,16,4,False,,IGNORED
CT-000497,C00157,CALL,2026-08-09 14:00:00,14,3,False,,IGNORED
CT-000498,C00157,SMS,2026-08-01 14:00:00,14,2,False,,IGNORED
CT-000499,C00157,CALL,2026-09-06 13:00:00,13,1,True,3.75,ANSWERED
CT-000500,C00157,SMS,2026-07-28 12:00:00,12,1,True,1.42,ANSWERED
CT-000501,C00157,CALL,2026-06-17 20:00:00,20,1,False,,IGNORED
CT-000502,C00158,APP_PUSH,2026-07-28 12:00:00,12,2,True,2.69,ANSWERED
CT-000503,C00158,SMS,2026-09-10 06:00:00,6,6,False,,IGNORED
CT-000504,C00158,SMS,2026-09-07 07:00:00,7,4,False,,IGNORED
CT-000505,C00158,SMS,2026-08-30 07:00:00,7,3,False,,IGNORED
CT-000506,C00158,SMS,2026-08-27 07:00:00,7,2,False,,REJECTED
CT-000507,C00159,SMS,2026-07-31 09:00:00,9,8,True,0.88,ANSWERED
CT-000508,C00159,SMS,2026-09-02 08:00:00,8,4,False,,IGNORED
CT-000509,C00159,SMS,2026-08-30 15:00:00,15,2,False,,IGNORED
CT-000510,C00160,WHATSAPP,2026-07-27 23:00:00,23,6,True,2.48,ANSWERED
CT-000511,C00161,SMS,2026-08-31 12:00:00,12,0,True,0.33,ANSWERED
CT-000512,C00161,SMS,2026-06-16 14:00:00,14,0,False,,IGNORED
CT-000513,C00161,SMS,2026-08-12 13:00:00,13,-1,True,3.47,ANSWERED
CT-000514,C00161,SMS,2026-06-18 09:00:00,9,2,False,,IGNORED
CT-000515,C00162,APP_PUSH,2026-09-02 17:00:00,17,1,False,,IGNORED
CT-000516,C00162,CALL,2026-07-07 23:00:00,23,1,False,,IGNORED
CT-000517,C00162,APP_PUSH,2026-06-28 21:00:00,21,1,False,,IGNORED
CT-000518,C00162,APP_PUSH,2026-08-11 23:00:00,23,1,True,0.13,ANSWERED
CT-000519,C00162,SMS,2026-09-03 16:00:00,16,0,False,,IGNORED
CT-000520,C00162,SMS,2026-07-14 16:00:00,16,3,True,0.41,ANSWERED
CT-000521,C00162,WHATSAPP,2026-07-11 19:00:00,19,4,False,,IGNORED
CT-000522,C00163,WHATSAPP,2026-07-14 21:00:00,21,3,True,1.75,ANSWERED
CT-000523,C00163,WHATSAPP,2026-08-18 14:00:00,14,6,False,,IGNORED
CT-000524,C00163,WHATSAPP,2026-09-01 20:00:00,20,4,False,,IGNORED
CT-000525,C00163,WHATSAPP,2026-09-12 23:00:00,23,2,False,,IGNORED
CT-000526,C00164,SMS,2026-08-07 13:00:00,13,0,True,4.91,ANSWERED
CT-000527,C00164,APP_PUSH,2026-08-02 17:00:00,17,2,False,,IGNORED
CT-000528,C00164,APP_PUSH,2026-09-12 13:00:00,13,4,False,,IGNORED
CT-000529,C00164,CALL,2026-06-20 12:00:00,12,2,False,,IGNORED
CT-000530,C00164,CALL,2026-08-12 20:00:00,20,7,False,,IGNORED
CT-000531,C00164,APP_PUSH,2026-06-16 15:00:00,15,5,False,,IGNORED
CT-000532,C00164,CALL,2026-06-21 15:00:00,15,0,False,,REJECTED
CT-000533,C00165,WHATSAPP,2026-07-23 15:00:00,15,0,False,,IGNORED
CT-000534,C00165,WHATSAPP,2026-08-31 16:00:00,16,2,False,,REJECTED
CT-000535,C00166,WHATSAPP,2026-06-28 11:00:00,11,8,True,2.22,ANSWERED
CT-000536,C00166,WHATSAPP,2026-07-13 08:00:00,8,4,True,0.27,ANSWERED
CT-000537,C00166,WHATSAPP,2026-07-05 12:00:00,12,3,False,,IGNORED
CT-000538,C00166,WHATSAPP,2026-07-30 08:00:00,8,5,True,0.19,ANSWERED
CT-000539,C00166,WHATSAPP,2026-09-09 04:00:00,4,2,False,,IGNORED
CT-000540,C00166,WHATSAPP,2026-08-17 13:00:00,13,2,False,,IGNORED
CT-000541,C00167,APP_PUSH,2026-07-25 14:00:00,14,3,True,2.13,ANSWERED
CT-000542,C00167,SMS,2026-09-03 11:00:00,11,4,True,1.7,ANSWERED
CT-000543,C00168,CALL,2026-07-16 05:00:00,5,7,True,1.75,ANSWERED
CT-000544,C00168,SMS,2026-08-21 10:00:00,10,5,False,,IGNORED
CT-000545,C00169,APP_PUSH,2026-08-23 17:00:00,17,5,False,,REJECTED
CT-000546,C00169,APP_PUSH,2026-08-20 23:00:00,23,8,True,0.3,ANSWERED
CT-000547,C00169,WHATSAPP,2026-07-10 19:00:00,19,6,False,,IGNORED
CT-000548,C00169,APP_PUSH,2026-08-30 19:00:00,19,6,True,0.2,ANSWERED
CT-000549,C00170,CALL,2026-07-15 17:00:00,17,5,True,2.3,ANSWERED
CT-000550,C00170,CALL,2026-08-22 21:00:00,21,5,False,,REJECTED
CT-000551,C00170,APP_PUSH,2026-09-02 14:00:00,14,7,False,,IGNORED
CT-000552,C00170,SMS,2026-07-22 16:00:00,16,7,True,1.29,ANSWERED
CT-000553,C00170,SMS,2026-07-20 14:00:00,14,1,False,,REJECTED
CT-000554,C00172,CALL,2026-08-18 11:00:00,11,0,True,3.35,ANSWERED
CT-000555,C00172,SMS,2026-07-14 12:00:00,12,4,False,,IGNORED
CT-000556,C00172,SMS,2026-08-30 03:00:00,3,5,True,0.22,ANSWERED
CT-000557,C00172,SMS,2026-08-26 07:00:00,7,1,True,0.33,ANSWERED
CT-000558,C00172,APP_PUSH,2026-07-13 07:00:00,7,0,False,,IGNORED
CT-000559,C00173,WHATSAPP,2026-07-22 23:00:00,23,10,True,0.98,ANSWERED
CT-000560,C00173,WHATSAPP,2026-07-10 13:00:00,13,5,False,,REJECTED
CT-000561,C00173,WHATSAPP,2026-09-10 15:00:00,15,8,False,,REJECTED
CT-000562,C00173,WHATSAPP,2026-08-28 23:00:00,23,6,False,,IGNORED
CT-000563,C00173,WHATSAPP,2026-08-24 21:00:00,21,6,True,0.55,ANSWERED
CT-000564,C00174,WHATSAPP,2026-06-25 14:00:00,14,1,False,,IGNORED
CT-000565,C00174,WHATSAPP,2026-06-20 11:00:00,11,5,True,1.88,ANSWERED
CT-000566,C00174,WHATSAPP,2026-06-21 08:00:00,8,5,True,1.32,ANSWERED
CT-000567,C00174,WHATSAPP,2026-07-02 11:00:00,11,3,False,,REJECTED
CT-000568,C00174,WHATSAPP,2026-09-05 13:00:00,13,6,True,3.61,ANSWERED
CT-000569,C00174,WHATSAPP,2026-08-29 16:00:00,16,4,False,,REJECTED
CT-000570,C00175,WHATSAPP,2026-09-02 07:00:00,7,2,False,,IGNORED
CT-000571,C00175,CALL,2026-08-22 12:00:00,12,4,False,,REJECTED
CT-000572,C00176,WHATSAPP,2026-06-15 07:00:00,7,2,False,,IGNORED
CT-000573,C00176,WHATSAPP,2026-09-08 04:00:00,4,6,False,,IGNORED
CT-000574,C00176,CALL,2026-07-06 06:00:00,6,5,False,,IGNORED
CT-000575,C00176,WHATSAPP,2026-06-28 10:00:00,10,2,False,,REJECTED
CT-000576,C00177,SMS,2026-08-14 12:00:00,12,3,False,,IGNORED
CT-000577,C00177,WHATSAPP,2026-07-11 09:00:00,9,5,False,,BOUNCED
CT-000578,C00178,WHATSAPP,2026-09-02 12:00:00,12,2,True,0.75,ANSWERED
CT-000579,C00178,CALL,2026-08-26 09:00:00,9,6,False,,IGNORED
CT-000580,C00178,APP_PUSH,2026-08-14 07:00:00,7,8,True,0.55,ANSWERED
CT-000581,C00180,APP_PUSH,2026-08-27 09:00:00,9,11,False,,IGNORED
CT-000582,C00180,CALL,2026-07-22 06:00:00,6,3,False,,IGNORED
CT-000583,C00180,WHATSAPP,2026-08-04 06:00:00,6,4,True,0.14,ANSWERED
CT-000584,C00180,CALL,2026-08-18 09:00:00,9,2,False,,REJECTED
CT-000585,C00180,CALL,2026-09-07 05:00:00,5,6,True,0.59,ANSWERED
CT-000586,C00181,WHATSAPP,2026-08-28 04:00:00,4,5,False,,IGNORED
CT-000587,C00182,APP_PUSH,2026-07-07 20:00:00,20,6,True,1.82,ANSWERED
CT-000588,C00182,CALL,2026-07-25 18:00:00,18,7,False,,IGNORED
CT-000589,C00182,SMS,2026-08-09 17:00:00,17,6,False,,IGNORED
CT-000590,C00182,WHATSAPP,2026-08-23 20:00:00,20,7,False,,IGNORED
CT-000591,C00183,APP_PUSH,2026-07-03 19:00:00,19,6,False,,IGNORED
CT-000592,C00183,CALL,2026-07-14 23:00:00,23,5,False,,IGNORED
CT-000593,C00184,SMS,2026-08-03 16:00:00,16,7,False,,IGNORED
CT-000594,C00185,WHATSAPP,2026-09-09 15:00:00,15,5,True,0.55,ANSWERED
CT-000595,C00185,WHATSAPP,2026-08-02 06:00:00,6,9,False,,IGNORED
CT-000596,C00185,WHATSAPP,2026-08-01 09:00:00,9,8,False,,IGNORED
CT-000597,C00186,SMS,2026-09-08 15:00:00,15,6,False,,REJECTED
CT-000598,C00186,CALL,2026-07-06 19:00:00,19,8,False,,REJECTED
CT-000599,C00186,APP_PUSH,2026-08-03 17:00:00,17,7,True,6.16,ANSWERED
CT-000600,C00186,APP_PUSH,2026-07-02 17:00:00,17,5,False,,IGNORED
CT-000601,C00187,SMS,2026-08-21 10:00:00,10,5,False,,IGNORED
CT-000602,C00187,SMS,2026-08-08 10:00:00,10,7,False,,IGNORED
CT-000603,C00187,SMS,2026-08-14 11:00:00,11,6,True,0.05,ANSWERED
CT-000604,C00187,APP_PUSH,2026-09-12 09:00:00,9,5,True,3.36,ANSWERED
CT-000605,C00187,APP_PUSH,2026-09-04 08:00:00,8,4,False,,IGNORED
CT-000606,C00187,APP_PUSH,2026-06-25 08:00:00,8,8,False,,IGNORED
CT-000607,C00188,CALL,2026-08-02 13:00:00,13,6,False,,IGNORED
CT-000608,C00188,APP_PUSH,2026-08-08 13:00:00,13,5,False,,IGNORED
CT-000609,C00189,SMS,2026-07-21 09:00:00,9,6,True,0.82,ANSWERED
CT-000610,C00189,SMS,2026-08-12 07:00:00,7,4,False,,IGNORED
CT-000611,C00189,CALL,2026-07-22 11:00:00,11,8,False,,BOUNCED
CT-000612,C00190,SMS,2026-06-22 06:00:00,6,6,False,,IGNORED
CT-000613,C00190,SMS,2026-06-19 13:00:00,13,6,True,1.69,ANSWERED
CT-000614,C00190,SMS,2026-08-26 13:00:00,13,1,True,2.44,ANSWERED
CT-000615,C00190,SMS,2026-08-02 13:00:00,13,4,True,1.41,ANSWERED
CT-000616,C00191,APP_PUSH,2026-09-05 17:00:00,17,8,False,,IGNORED
CT-000617,C00191,APP_PUSH,2026-08-19 12:00:00,12,5,False,,IGNORED
CT-000618,C00191,CALL,2026-08-29 10:00:00,10,4,False,,IGNORED
CT-000619,C00191,SMS,2026-06-25 11:00:00,11,3,True,1.64,ANSWERED
CT-000620,C00191,CALL,2026-09-10 15:00:00,15,7,True,0.18,ANSWERED
CT-000621,C00191,WHATSAPP,2026-08-21 18:00:00,18,4,False,,IGNORED
CT-000622,C00191,CALL,2026-07-28 18:00:00,18,4,True,6.64,ANSWERED
CT-000623,C00192,CALL,2026-07-25 18:00:00,18,0,True,7.58,ANSWERED
CT-000624,C00192,CALL,2026-08-31 16:00:00,16,1,False,,IGNORED
CT-000625,C00192,CALL,2026-08-05 16:00:00,16,2,True,1.33,ANSWERED
CT-000626,C00193,WHATSAPP,2026-09-01 16:00:00,16,5,True,0.55,ANSWERED
CT-000627,C00193,APP_PUSH,2026-07-26 15:00:00,15,0,False,,IGNORED
CT-000628,C00195,CALL,2026-08-22 06:00:00,6,5,False,,IGNORED
CT-000629,C00195,WHATSAPP,2026-09-10 06:00:00,6,7,False,,IGNORED
CT-000630,C00195,CALL,2026-06-29 07:00:00,7,7,False,,IGNORED
CT-000631,C00195,CALL,2026-08-19 09:00:00,9,7,True,0.5,ANSWERED
CT-000632,C00195,CALL,2026-06-27 14:00:00,14,5,False,,IGNORED
CT-000633,C00195,CALL,2026-08-22 07:00:00,7,4,False,,IGNORED
CT-000634,C00196,CALL,2026-07-11 16:00:00,16,1,True,1.42,ANSWERED
CT-000635,C00196,CALL,2026-08-12 11:00:00,11,1,False,,IGNORED
CT-000636,C00196,CALL,2026-06-25 14:00:00,14,9,False,,IGNORED
CT-000637,C00196,CALL,2026-07-15 17:00:00,17,3,True,2.15,ANSWERED
CT-000638,C00196,CALL,2026-07-09 14:00:00,14,1,True,0.75,ANSWERED
CT-000639,C00197,CALL,2026-09-10 14:00:00,14,8,False,,IGNORED
CT-000640,C00197,APP_PUSH,2026-07-30 18:00:00,18,7,True,0.99,ANSWERED
